Metric,train_loss,train_acc,train_ce_loss,train_kl_loss,train_task_loss,val_loss,val_acc,val_ce_loss,val_kl_loss,val_task_loss,val_ce_loss_t,val_ce_loss_v,val_ce_loss_a,val_kl_loss_t,val_kl_loss_v,val_kl_loss_a,train_ce_loss_t,train_ce_loss_v,train_ce_loss_a,train_kl_loss_t,train_kl_loss_v,train_kl_loss_a,coeff,comb,dataset
199,3.5205,80.48,2.9285,0.025,0.5671,5.0339,65.52,3.9916,0.0097,1.0326,1.0667,1.045,1.0444,0.0014,0.0033,0.0028,0.6164,0.8486,0.813,0.0028,0.0087,0.0075,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.8,1.00",MELD
199,0.8893,98.98,0.5841,0.2709,0.0344,7.1215,71.72,5.1035,0.8504,1.1676,1.4907,1.1665,1.5131,0.2717,0.2426,0.3361,0.075,0.2556,0.049,0.049,0.1838,0.0381,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.00,1.00",IEMO
199,3.5396,80.55,2.9555,0.0203,0.5637,5.0358,65.52,3.9887,0.008,1.039,1.0667,1.0431,1.0444,0.0014,0.0037,0.003,0.6162,0.8443,0.8195,0.0028,0.0093,0.0082,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.00,1.00",MELD
199,0.8289,98.02,0.416,0.349,0.0639,5.6305,71.78,3.6349,0.9723,1.0233,1.2816,1.1119,1.2414,0.2877,0.1699,0.2105,0.0841,0.2606,0.0713,0.057,0.1288,0.0334,coeff_1p8,"comb_1.00,1.00,1.00,1.00,1.8,1.8",IEMO
199,2.8613,80.89,2.2725,0.0312,0.5576,4.2048,65.63,3.1585,0.0119,1.0344,1.0692,1.0445,1.0448,0.0015,0.0032,0.0026,0.6073,0.8475,0.8176,0.0029,0.0083,0.0074,coeff_1p8,"comb_1.00,1.00,1.00,1.00,1.8,1.8",MELD
199,0.9282,99.17,0.6053,0.2952,0.0277,9.1079,71.04,6.6857,1.1802,1.242,1.6719,1.1439,1.6174,0.4153,0.2884,0.2647,0.0565,0.2527,0.0488,0.0487,0.1987,0.0265,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.8,1.00",IEMO
199,4.0234,80.49,3.4298,0.0249,0.5687,5.8821,65.33,4.8439,0.0097,1.0285,1.0697,1.0412,1.0442,0.0015,0.0034,0.0027,0.6054,0.8446,0.8198,0.0028,0.0087,0.0074,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.8,1.00",MELD
199,0.9821,99.41,0.6435,0.316,0.0226,11.197,70.86,8.521,1.3567,1.3193,1.8174,1.1627,1.7538,0.5084,0.3142,0.2967,0.0589,0.2596,0.039,0.051,0.2189,0.0256,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.8,1.00",IEMO
199,4.6861,80.19,4.0854,0.0241,0.5766,6.7125,65.29,5.6791,0.0095,1.0239,1.0679,1.043,1.0442,0.0015,0.0032,0.0027,0.6111,0.844,0.8145,0.0027,0.0084,0.0072,coeff_1p8,"comb_1.8,1.8,1.8,1.00,1.8,1.00",MELD
199,1.1501,98.55,0.6717,0.4346,0.0437,10.2452,71.47,7.5736,1.5228,1.1489,1.5456,1.2113,1.4507,0.2761,0.2225,0.3474,0.0681,0.2547,0.0504,0.0411,0.1626,0.0377,coeff_1p8,"comb_1.80,1.80,1.80,1.80,1.80,1.80",IEMO
199,4.695,80.16,4.0854,0.0314,0.5783,6.7082,65.4,5.6759,0.0126,1.0196,1.0667,1.0428,1.0439,0.0014,0.003,0.0025,0.6114,0.844,0.8142,0.0026,0.0078,0.0069,coeff_1p8,"comb_1.80,1.80,1.80,1.80,1.80,1.80",MELD
199,0.9709,99.24,0.6346,0.3102,0.0262,10.8616,70.55,8.3188,1.2195,1.3233,1.7579,1.1524,1.7113,0.2224,0.2694,0.5498,0.0579,0.2567,0.038,0.0297,0.2109,0.0459,coeff_1p8,"comb_1.8,1.8,1.8,1.8,1.00,1.00",IEMO
199,4.6801,80.12,4.0842,0.0213,0.5745,6.7164,65.13,5.6799,0.0087,1.0277,1.0677,1.0438,1.044,0.0013,0.0035,0.003,0.6109,0.8439,0.8142,0.0025,0.0089,0.0079,coeff_1p8,"comb_1.8,1.8,1.8,1.8,1.00,1.00",MELD
199,0.9133,98.19,0.4431,0.4166,0.0536,7.3864,72.09,4.9871,1.3451,1.0542,1.3331,1.1278,1.4035,0.2404,0.1975,0.3094,0.0866,0.2612,0.053,0.0409,0.1508,0.0398,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.8,1.8",IEMO
199,3.5295,80.44,2.928,0.0321,0.5693,5.0299,65.59,3.989,0.0126,1.0284,1.0648,1.0453,1.0439,0.0013,0.003,0.0026,0.6168,0.8477,0.8131,0.0027,0.008,0.0071,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.8,1.8",MELD
199,0.8617,98.4,0.4445,0.3694,0.0477,8.5938,71.16,6.4653,1.0232,1.1052,1.4902,1.1865,1.4425,0.3035,0.1732,0.4081,0.0608,0.256,0.0439,0.0525,0.1468,0.0526,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.00,1.8",IEMO
199,4.0001,80.38,3.4046,0.0252,0.5702,5.8831,65.36,4.8465,0.0098,1.0267,1.0694,1.0446,1.0428,0.0015,0.0031,0.0027,0.6055,0.8486,0.8146,0.0028,0.0082,0.0076,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.00,1.8",MELD
199,0.7551,99.17,0.3949,0.3326,0.0276,8.5964,71.1,5.842,1.5045,1.25,1.5805,1.1566,1.7249,0.3182,0.2749,0.3649,0.0681,0.2546,0.0401,0.04,0.2073,0.0296,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.8,1.00",IEMO
199,3.5221,80.51,2.9282,0.027,0.5669,5.0337,65.56,3.9909,0.0107,1.0321,1.0659,1.0448,1.0445,0.0013,0.0033,0.0028,0.616,0.8483,0.8133,0.0026,0.0087,0.0075,coeff_1p8,"comb_1.00,1.8,1.00,1.8,1.8,1.00",MELD
199,0.913,98.23,0.4525,0.4072,0.0533,7.3754,71.84,5.0162,1.2882,1.071,1.4285,1.1438,1.3011,0.2282,0.1965,0.291,0.0712,0.2588,0.0656,0.0409,0.1476,0.0377,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.8,1.8",IEMO
199,3.3418,80.69,2.7464,0.0331,0.5623,5.0525,65.4,4.0122,0.013,1.0273,1.0714,1.0409,1.0428,0.0015,0.0031,0.0026,0.5979,0.8497,0.8205,0.0027,0.0083,0.0074,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.8,1.8",MELD
199,0.7183,99.35,0.4082,0.2839,0.0263,8.2822,71.1,6.0061,1.0253,1.2507,1.7957,1.1745,1.5995,0.3491,0.2566,0.4196,0.0558,0.264,0.0439,0.0416,0.2051,0.0372,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.00,1.00",IEMO
199,3.3253,80.7,2.7468,0.0206,0.5579,5.0615,65.44,4.0161,0.0081,1.0373,1.0736,1.0416,1.0419,0.0014,0.0036,0.0031,0.5971,0.8505,0.8214,0.0027,0.0095,0.0084,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.00,1.00",MELD
199,0.9729,99.02,0.6072,0.336,0.0298,9.4332,71.35,6.7452,1.4039,1.2842,1.5494,1.1455,1.741,0.2877,0.2802,0.3365,0.0732,0.2545,0.0422,0.0433,0.2012,0.0315,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.8,1.00",IEMO
199,4.2072,80.22,3.6059,0.0264,0.5748,5.8639,65.48,4.8243,0.0105,1.029,1.0638,1.0442,1.045,0.0013,0.0033,0.0027,0.6227,0.844,0.8134,0.0026,0.0085,0.0073,coeff_1p8,"comb_1.00,1.8,1.8,1.8,1.8,1.00",MELD
199,0.7493,99.4,0.4193,0.3057,0.0243,10.1377,70.98,7.5329,1.2519,1.3529,1.8174,1.1871,1.7081,0.2176,0.2679,0.5924,0.0531,0.2558,0.0377,0.0274,0.211,0.0454,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.00,1.00",IEMO
199,3.995,80.44,3.4053,0.0218,0.5679,5.8858,65.4,4.8463,0.0088,1.0306,1.0699,1.0435,1.0427,0.0013,0.0035,0.003,0.605,0.8491,0.8151,0.0026,0.0091,0.0081,coeff_1p8,"comb_1.8,1.8,1.00,1.8,1.00,1.00",MELD
199,0.6791,99.38,0.3738,0.2811,0.0243,8.2083,72.46,5.938,1.0284,1.2419,1.5731,1.1939,1.7617,0.3383,0.2743,0.4158,0.0626,0.2545,0.0315,0.0445,0.2019,0.0347,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.00,1.00",IEMO
199,3.5144,80.54,2.9295,0.0201,0.5648,5.0372,65.52,3.9918,0.0079,1.0376,1.0675,1.0453,1.0439,0.0013,0.0035,0.003,0.6159,0.8487,0.8139,0.0028,0.0092,0.0082,coeff_1p8,"comb_1.00,1.8,1.00,1.00,1.00,1.00",MELD
199,1.0365,97.81,0.6221,0.3498,0.0646,6.5248,71.97,4.5233,0.9833,1.0182,1.2729,1.1257,1.2241,0.3047,0.1667,0.2103,0.0907,0.2545,0.0732,0.0587,0.1267,0.035,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.8,1.8",IEMO
199,3.5534,80.39,2.9546,0.0303,0.5686,5.0299,65.52,3.9885,0.0116,1.0298,1.0648,1.0436,1.0451,0.0015,0.0031,0.0025,0.6171,0.8439,0.8184,0.0029,0.0081,0.0071,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.8,1.8",MELD
199,1.0626,98.28,0.6286,0.3828,0.0513,8.207,71.97,5.9755,1.1255,1.1061,1.3365,1.1595,1.4177,0.3416,0.1912,0.2443,0.0799,0.2516,0.0533,0.0572,0.1457,0.0352,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.8,1.8",IEMO
199,4.213,80.2,3.6066,0.0294,0.577,5.8607,65.44,4.8235,0.0114,1.0258,1.0633,1.0445,1.0445,0.0015,0.003,0.0025,0.6235,0.8437,0.8136,0.0028,0.0078,0.0069,coeff_1p8,"comb_1.00,1.8,1.8,1.00,1.8,1.8",MELD
199,1.0349,98.16,0.6358,0.3413,0.0577,7.9349,70.73,5.9933,0.8522,1.0894,1.4389,1.1814,1.2768,0.2652,0.1475,0.3216,0.0646,0.2534,0.0634,0.0569,0.1301,0.0502,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.00,1.8",IEMO
199,4.0252,80.45,3.4306,0.0255,0.5691,5.8826,65.29,4.8446,0.01,1.028,1.0699,1.0419,1.0434,0.0015,0.0032,0.0027,0.6057,0.8444,0.8205,0.0028,0.0084,0.0077,coeff_1p8,"comb_1.8,1.00,1.8,1.00,1.00,1.8",MELD
199,0.7534,99.41,0.421,0.3125,0.0199,10.3339,71.97,7.6216,1.3985,1.3137,1.7893,1.1353,1.8142,0.5182,0.3169,0.313,0.0559,0.2571,0.0351,0.0486,0.2218,0.0234,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.8,1.00",IEMO
199,3.9999,80.44,3.4053,0.0247,0.5699,5.8837,65.44,4.8475,0.0096,1.0266,1.0698,1.0435,1.0435,0.0015,0.0032,0.0027,0.6053,0.849,0.8149,0.0028,0.0086,0.0074,coeff_1p8,"comb_1.8,1.8,1.00,1.00,1.8,1.00",MELD
199,0.8769,98.02,0.4478,0.3737,0.0554,7.181,70.79,5.0455,1.03,1.1055,1.4567,1.1242,1.2993,0.1724,0.1725,0.4091,0.0731,0.2557,0.0605,0.0367,0.1403,0.0551,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.00,1.8",IEMO
199,3.3347,80.67,2.7459,0.0283,0.5604,5.0547,65.44,4.0118,0.0114,1.0315,1.0719,1.0415,1.0409,0.0014,0.0033,0.0029,0.5973,0.8499,0.8208,0.0026,0.0087,0.008,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.00,1.8",MELD
199,1.1065,98.16,0.6529,0.3987,0.0548,8.2198,72.09,5.8765,1.2638,1.0796,1.42,1.1224,1.3002,0.2299,0.1839,0.2883,0.0724,0.2519,0.0692,0.0404,0.1428,0.0383,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.8,1.8",IEMO
199,4.0325,80.38,3.4296,0.0322,0.5707,5.8783,65.44,4.8417,0.0129,1.0237,1.0682,1.0416,1.044,0.0015,0.0031,0.0026,0.6057,0.8443,0.8195,0.0027,0.0081,0.0071,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.8,1.8",MELD
199,0.7525,99.21,0.4172,0.3074,0.0279,8.4511,71.35,5.9343,1.2543,1.2625,1.7315,1.1699,1.6478,0.4658,0.3017,0.2704,0.058,0.2621,0.0507,0.049,0.2081,0.0279,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.8,1.00",IEMO
199,3.3332,80.74,2.7474,0.0256,0.5602,5.0565,65.48,4.0148,0.0099,1.0318,1.073,1.0409,1.0425,0.0015,0.0034,0.0028,0.5978,0.8504,0.8209,0.0028,0.009,0.0077,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.8,1.00",MELD
199,0.6721,98.92,0.3603,0.2763,0.0354,6.6523,71.04,4.3509,1.0334,1.268,1.6416,1.188,1.5214,0.1873,0.2366,0.4597,0.0635,0.251,0.0457,0.028,0.1835,0.0425,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.00,1.00",IEMO
199,2.8489,81.11,2.2729,0.023,0.553,4.2108,65.52,3.1586,0.0093,1.0428,1.0701,1.0443,1.0442,0.0013,0.0038,0.0032,0.6059,0.8485,0.8185,0.0027,0.0096,0.0086,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.00,1.00",MELD
199,0.7693,99.21,0.4119,0.3294,0.0281,8.7636,70.3,5.9802,1.4634,1.3199,1.7912,1.1589,1.597,0.2805,0.2826,0.3755,0.0601,0.2581,0.0456,0.0362,0.2079,0.0313,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.8,1.00",IEMO
199,3.3337,80.67,2.7461,0.0278,0.5598,5.0562,65.48,4.0134,0.0111,1.0317,1.0723,1.0407,1.0426,0.0014,0.0035,0.0028,0.5971,0.8507,0.8205,0.0027,0.009,0.0078,coeff_1p8,"comb_1.8,1.00,1.00,1.8,1.8,1.00",MELD
199,0.8307,97.52,0.4165,0.3472,0.067,5.59,70.86,3.6294,0.9234,1.0371,1.2854,1.0991,1.245,0.1638,0.1523,0.3544,0.0892,0.2615,0.0658,0.0367,0.1259,0.0547,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.00,1.8",IEMO
199,2.8565,80.94,2.2723,0.0287,0.5555,4.2064,65.56,3.1577,0.0114,1.0373,1.0691,1.0448,1.0439,0.0013,0.0034,0.0029,0.6064,0.8479,0.8181,0.0027,0.0088,0.0081,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.00,1.8",MELD
199,0.871,97.8,0.4274,0.3778,0.0658,5.7181,72.03,3.595,1.1099,1.0132,1.2615,1.1018,1.2317,0.1953,0.1661,0.2552,0.0909,0.263,0.0736,0.0396,0.1327,0.0375,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.8,1.8",IEMO
199,2.8622,80.95,2.2713,0.0333,0.5576,4.2031,65.56,3.1568,0.013,1.0333,1.0679,1.0445,1.0443,0.0014,0.0032,0.0027,0.6069,0.8471,0.8173,0.0027,0.0084,0.0074,coeff_1p8,"comb_1.00,1.00,1.00,1.8,1.8,1.8",MELD
199,1.0779,97.57,0.6348,0.3756,0.0675,6.5723,71.78,4.4538,1.1047,1.0139,1.2588,1.1025,1.2104,0.1963,0.1687,0.2487,0.0958,0.2582,0.0742,0.0397,0.1315,0.0375,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.8,1.8",IEMO
199,3.5556,80.37,2.9547,0.0324,0.5685,5.0285,65.48,3.9864,0.0127,1.0294,1.0641,1.0427,1.0454,0.0014,0.0031,0.0026,0.6167,0.8442,0.8185,0.0027,0.0081,0.0072,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.8,1.8",MELD
199,0.8743,98.11,0.4409,0.3792,0.0542,7.1932,71.53,5.0649,1.0684,1.0598,1.4759,1.1263,1.2819,0.3174,0.1875,0.2297,0.0637,0.261,0.0652,0.0563,0.1443,0.0351,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.8,1.8",IEMO
199,3.3397,80.65,2.7464,0.0308,0.5625,5.0534,65.44,4.0143,0.0118,1.0273,1.0724,1.0417,1.0422,0.0016,0.0031,0.0026,0.5977,0.85,0.8205,0.0029,0.0082,0.0073,coeff_1p8,"comb_1.8,1.00,1.00,1.00,1.8,1.8",MELD
199,0.9664,98.81,0.6178,0.3169,0.0317,9.0925,71.47,6.4744,1.405,1.2131,1.6258,1.129,1.5157,0.2854,0.2705,0.3449,0.062,0.2535,0.0499,0.0362,0.1946,0.0318,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.8,1.00",IEMO
199,4.0256,80.48,3.43,0.027,0.5686,5.8815,65.25,4.8429,0.0109,1.0278,1.0694,1.041,1.0442,0.0014,0.0034,0.0028,0.6052,0.8449,0.8198,0.0027,0.0087,0.0075,coeff_1p8,"comb_1.8,1.00,1.8,1.8,1.8,1.00",MELD
199,0.9117,98.95,0.5876,0.2888,0.0353,7.322,71.41,5.0695,1.0851,1.1675,1.4658,1.1439,1.5447,0.3927,0.2773,0.2306,0.0772,0.2526,0.0557,0.0551,0.1868,0.0261,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.8,1.00",IEMO
199,3.5464,80.42,2.9551,0.0252,0.5661,5.0325,65.4,3.9886,0.0098,1.0342,1.0659,1.0428,1.0456,0.0015,0.0034,0.0027,0.6165,0.8445,0.8185,0.0029,0.0088,0.0075,coeff_1p8,"comb_1.00,1.00,1.8,1.00,1.8,1.00",MELD
199,0.9023,98.78,0.5787,0.2852,0.0385,7.5034,70.92,5.2096,1.0603,1.2334,1.5856,1.1818,1.4969,0.196,0.2508,0.4567,0.0758,0.2504,0.0521,0.0328,0.18,0.0462,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.00,1.00",IEMO
199,3.5412,80.56,2.9547,0.0223,0.5641,5.0365,65.59,3.989,0.009,1.0385,1.0668,1.043,1.0448,0.0013,0.0037,0.0031,0.616,0.8443,0.819,0.0026,0.0093,0.0083,coeff_1p8,"comb_1.00,1.00,1.8,1.8,1.00,1.00",MELD
